ads_id,prop_name,completion_year,monthly_rent,location,property_type,rooms,parking,bathroom,size,furnished
99143617,-,0,RM 1 250 per month,Kuala Lumpur - Cheras,Condominium,2,1,2,1100 sq.ft.,Fully Furnished
100307233,Suasana Sentral Loft,2008,RM 3 800 per month,Kuala Lumpur - KL Sentral,Condominium,3,0,2,1500 sq.ft.,Fully Furnished
99969523,Twin Arkz,2015,RM 3 000 per month,Kuala Lumpur - Bukit Jalil,Condominium,3,2,2,1170 sq.ft.,Fully Furnished
98049852,Angkasa Condominiums,2005,RM 1 400 per month,Kuala Lumpur - Cheras,Condominium,3,1,2,950 sq.ft.,Fully Furnished
100306316,Ativo Suites @ Damansara Avenue,2021,RM 2 200 per month,Kuala Lumpur - Sri Damansara,Condominium,1,1,1,499 sq.ft.,Fully Furnished
100306060,Ativo Suites @ Damansara Avenue,2021,RM 2 200 per month,Kuala Lumpur - Sri Damansara,Condominium,1,1,1,499 sq.ft.,Fully Furnished
99269115,-,0,RM 4 000 per month,Kuala Lumpur - KLCC,Condominium,3,2,2,1200 sq.ft.,Fully Furnished
100047392,Majestic Maxim,2021,RM 1 500 per month,Kuala Lumpur - Cheras,Service Residence,2,1,2,650 sq.ft.,Fully Furnished
100305528,Verve Suites (Sri Hartamas),2012,RM 1 650 per month,Kuala Lumpur - Sri Hartamas,Service Residence,1,1,1,500 sq.ft.,Fully Furnished
100305685,The Pearl (Pearl Point),0,RM 1 200 per month,Kuala Lumpur - Old Klang Road,Condominium,2,1,2,840 sq.ft.,Fully Furnished
100305158,Kiara Designer Suites,2007,RM 2 550 per month,Kuala Lumpur - Mont Kiara,Condominium,3,1,2,1050 sq.ft.,Fully Furnished
100305380,Icon Residence (Mont Kiara),0,RM 2 600 per month,Kuala Lumpur - Solaris Dutamas,Condominium,2,1,3,1474 sq.ft.,Fully Furnished
100305289,Arte Mont Kiara,0,RM 3 000 per month,Kuala Lumpur - Mont Kiara,Service Residence,2,2,2,886 sq.ft.,Fully Furnished
100304843,Ativo Suites @ Damansara Avenue,2021,RM 2 200 per month,Kuala Lumpur - Sri Damansara,Condominium,1,1,1,499 sq.ft.,Fully Furnished
100305042,Kenari Apartment (Taman Melati),0,RM 1 650 per month,Kuala Lumpur - Setapak,Apartment,3,1,2,850 sq.ft.,Fully Furnished
100304772,Regalia Residence,2012,RM 2 000 per month,Kuala Lumpur - Jalan Sultan Ismail,Service Residence,1,1,1,800 sq.ft.,Fully Furnished
100304994,Lakeville Residence,2017,RM 2 600 per month,Kuala Lumpur - Jalan Ipoh,Condominium,3,2,2,1359 sq.ft.,Fully Furnished
100304385,Platinum OUG Residence,2021,RM 1 700 per month,Kuala Lumpur - Kuchai Lama,Condominium,3,1,2,1200 sq.ft.,Fully Furnished
100304374,Southbank Residence,2017,RM 2 450 per month,Kuala Lumpur - Old Klang Road,Service Residence,2,1,2,780 sq.ft.,Fully Furnished
86096571,KL Traders Square condo Jalan Gombak,0,RM 1 700 per month,Kuala Lumpur - Setapak,Condominium,3,2,2,950 sq.ft.,Fully Furnished
100212570,Platinum Hill PV 5,2006,RM 1 600 per month,Kuala Lumpur - Setapak,Condominium,4,1,2,1272 sq.ft.,Fully Furnished
100303962,M Centura,2021,RM 2 500 per month,Kuala Lumpur - Sentul,Service Residence,3,0,2,850 sq.ft.,Fully Furnished
100303242,The Hamilton,2020,RM 2 450 per month,Kuala Lumpur - Wangsa Maju,Condominium,4,2,2,1000 sq.ft.,Fully Furnished
100303263,Arte Plus Jalan Ampang,2018,RM 1 550 per month,Kuala Lumpur - Ampang,Service Residence,1,1,1,679 sq.ft.,Fully Furnished
100303109,Setia SKY Residences,2011,RM 3 600 per month,Kuala Lumpur - KLCC,Condominium,3,2,3,1259 sq.ft.,Fully Furnished
99791834,The Leafz,0,RM 2 900 per month,Kuala Lumpur - Sungai Besi,Service Residence,2,2,2,1317 sq.ft.,Fully Furnished
99959409,Desa Green,1997,RM 2 000 per month,Kuala Lumpur - Taman Desa,Service Residence,3,1,2,935 sq.ft.,Fully Furnished
100303122,Residensi Harmoni 2 @ Bukit Prima Pelangi,2019,RM 700 per month,Kuala Lumpur - Segambut,Condominium,6,0,3,20 sq.ft.,Fully Furnished
98516802,The Ooak (Kiara 163),2022,RM 1 250 per month,Kuala Lumpur - Mont Kiara,Service Residence,1,0,1,300 sq.ft.,Fully Furnished
99293887,Residensi Rampai,2016,RM 1 850 per month,Kuala Lumpur - Setapak,Condominium,3,2,2,850 sq.ft.,Fully Furnished
100302776,Bayu Sentul Condominium,2015,RM 1 900 per month,Kuala Lumpur - Sentul,Condominium,3,2,2,1300 sq.ft.,Fully Furnished
100302536,Sofiya Residences,0,RM 2 300 per month,Kuala Lumpur - Desa ParkCity,Condominium,3,1,2,1000 sq.ft.,Fully Furnished
100302514,Danau Impian,1997,RM 1 500 per month,Kuala Lumpur - Taman Desa,Condominium,3,1,2,918 sq.ft.,Fully Furnished
100302046,Casa Mutiara,2007,RM 1 500 per month,Kuala Lumpur - Bukit Bintang,Service Residence,1,0,1,325 sq.ft.,Fully Furnished
100302365,Casa Magna,0,RM 1 300 per month,Kuala Lumpur - Kepong,Apartment,3,0,2,958 sq.ft.,Fully Furnished
100301950,Sentul Point Suite Apartment,2020,RM 1 900 per month,Kuala Lumpur - Sentul,Apartment,2,1,2,743 sq.ft.,Fully Furnished
100301990,Kenwingston Platz,0,RM 2 500 per month,Kuala Lumpur - Setapak,Service Residence,3,2,2,808 sq.ft.,Fully Furnished
100301653,Putra Villa,2007,RM 1 800 per month,Kuala Lumpur - Setapak,Condominium,3,0,2,1076 sq.ft.,Fully Furnished
100301863,Platinum OUG Residence,2021,RM 1 500 per month,Kuala Lumpur - Kuchai Lama,Condominium,3,1,2,1200 sq.ft.,Fully Furnished
97838518,-,0,RM 1 650 per month,Kuala Lumpur - Setapak,Condominium,3,1,2,800 sq.ft.,Fully Furnished
97370129,-,0,RM 2 200 per month,Kuala Lumpur - Cheras,Condominium,3,2,2,850 sq.ft.,Fully Furnished
100301714,Fahrenheit 88 (KL Plaza Suites),0,RM 3 200 per month,Kuala Lumpur - Bukit Bintang,Service Residence,2,0,2,1000 sq.ft.,Fully Furnished
100269208,Sofiya Residences,0,RM 2 100 per month,Kuala Lumpur - Desa ParkCity,Condominium,3,0,2,865 sq.ft.,Fully Furnished
100301259,Cormar Suite,2009,RM 2 500 per month,Kuala Lumpur - KLCC,Service Residence,1,0,1,722 sq.ft.,Fully Furnished
97500117,-,0,RM 500 per month,Kuala Lumpur - Cheras,Condominium,1,0,1,130 sq.ft.,Fully Furnished
100300979,Parc 3,2021,RM 2 700 per month,Kuala Lumpur - Cheras,Service Residence,2,1,2,736 sq.ft.,Fully Furnished
98164308,UNA Serviced Apartment @ Peel,2020,RM 2 800 per month,Kuala Lumpur - Cheras,Service Residence,2,1,1,807 sq.ft.,Fully Furnished
100270162,OUG Parklane,0,RM 350 per month,Kuala Lumpur - OUG,Service Residence,1,0,1,300 sq.ft.,Fully Furnished
98911090,8 Kinrara,2016,RM 2 700 per month,Kuala Lumpur - Puchong,Service Residence,3,2,2,1096 sq.ft.,Fully Furnished
100265940,V Residence Suites,0,RM 2 800 per month,Kuala Lumpur - Cheras,Service Residence,1,1,1,650 sq.ft.,Fully Furnished
100300473,TAR Villa,0,RM 1 450 per month,Kuala Lumpur - Setapak,Condominium,3,1,2,1000 sq.ft.,Fully Furnished
100300578,Bintang Goldhill,2008,RM 2 650 per month,Kuala Lumpur - KLCC,Service Residence,2,1,2,1047 sq.ft.,Fully Furnished
96126712,-,0,RM 3 650 per month,Kuala Lumpur - City Centre,Service Residence,2,1,2,1098 sq.ft.,Fully Furnished
96080327,-,0,RM 3 500 per month,Kuala Lumpur - Keramat,Service Residence,2,1,2,775 sq.ft.,Fully Furnished
95935502,-,0,RM 3 600 per month,Kuala Lumpur - Keramat,Condominium,2,1,2,1098 sq.ft.,Fully Furnished
100300265,Parc 3,2021,RM 2 600 per month,Kuala Lumpur - Cheras,Service Residence,2,1,2,736 sq.ft.,Fully Furnished
100300222,Casa Mutiara,2007,RM 2 000 per month,Kuala Lumpur - Bukit Bintang,Service Residence,2,0,2,900 sq.ft.,Fully Furnished
100300192,Faber Heights,1988,RM 2 000 per month,Kuala Lumpur - Taman Desa,Condominium,3,2,2,1267 sq.ft.,Fully Furnished
100300160,Desa Gembira,0,RM 1 500 per month,Kuala Lumpur - Old Klang Road,Condominium,3,1,2,1257 sq.ft.,Fully Furnished
100299964,Cengal Condominium,2001,RM 1 600 per month,Kuala Lumpur - Cheras,Condominium,3,1,2,900 sq.ft.,Fully Furnished
99826752,Connaught Avenue,2012,RM 1 450 per month,Kuala Lumpur - Cheras,Service Residence,3,0,2,950 sq.ft.,Fully Furnished
100299925,THE FENNEL AT SENTUL EAST,2017,RM 2 600 per month,Kuala Lumpur - Sentul,Condominium,3,2,3,1300 sq.ft.,Fully Furnished
100283897,Pantai Hillpark 2,1990,RM 1 700 per month,Kuala Lumpur - Bangsar South,Condominium,3,1,2,1103 sq.ft.,Fully Furnished
100299399,Service Suites @ Pavilion Embassy,0,RM 4 000 per month,Kuala Lumpur - Keramat,Condominium,2,1,2,775 sq.ft.,Fully Furnished
100299453,Service Suites @ Pavilion Embassy,0,RM 4 700 per month,Kuala Lumpur - Keramat,Condominium,2,1,2,1098 sq.ft.,Fully Furnished
100299551,"Fera Residence @ The Quartz, Wangsa Maju",0,RM 1 850 per month,Kuala Lumpur - Wangsa Maju,Condominium,3,1,2,700 sq.ft.,Fully Furnished
100299532,Bayu Tasik 2,1998,RM 1 200 per month,Kuala Lumpur - Cheras,Condominium,3,1,2,920 sq.ft.,Fully Furnished
100298973,The Era,2021,RM 2 600 per month,Kuala Lumpur - Segambut,Service Residence,2,1,2,883 sq.ft.,Fully Furnished
100298521,Ativo Suites @ Damansara Avenue,2021,RM 2 200 per month,Kuala Lumpur - Sri Damansara,Condominium,1,1,1,499 sq.ft.,Fully Furnished
99789987,Bangsar Puteri,0,RM 2 000 per month,Kuala Lumpur - Bangsar,Condominium,2,0,2,700 sq.ft.,Fully Furnished
99131398,Platinum Splendor Residensi Semarak,2020,RM 2 899 per month,Kuala Lumpur - Keramat,Condominium,4,2,2,1065 sq.ft.,Fully Furnished
100297919,The Haute,2019,RM 2 100 per month,Kuala Lumpur - Keramat,Condominium,3,2,2,1050 sq.ft.,Fully Furnished
100297721,Arte Plus Jalan Ampang,2018,RM 1 550 per month,Kuala Lumpur - Ampang,Condominium,1,1,1,679 sq.ft.,Fully Furnished
98538286,THE FENNEL AT SENTUL EAST,2017,RM 3 000 per month,Kuala Lumpur - Sentul,Condominium,4,1,4,1544 sq.ft.,Fully Furnished
100297153,Chymes @ Gurney,2016,RM 2 600 per month,Kuala Lumpur - Keramat,Condominium,2,0,2,995 sq.ft.,Fully Furnished
100297367,Melur Apartment (Sentul),2006,RM 1 750 per month,Kuala Lumpur - Sentul,Apartment,3,1,2,1065 sq.ft.,Fully Furnished
100297331,Bangsar Puteri,0,RM 2 000 per month,Kuala Lumpur - Bangsar,Condominium,2,2,2,1066 sq.ft.,Fully Furnished
100297113,The Era,2021,RM 2 800 per month,Kuala Lumpur - Segambut,Service Residence,3,2,2,1033 sq.ft.,Fully Furnished
100296882,The Henge Kepong,2019,RM 2 299 per month,Kuala Lumpur - Kepong,Condominium,3,2,2,1100 sq.ft.,Fully Furnished
100296901,Menara Seputih,0,RM 1 200 per month,Kuala Lumpur - Seputeh,Condominium,1,0,1,600 sq.ft.,Fully Furnished
100297020,M Centura,2021,RM 2 480 per month,Kuala Lumpur - Sentul,Service Residence,3,2,2,850 sq.ft.,Fully Furnished
100297015,Sky Awani Residensi,0,RM 1 730 per month,Kuala Lumpur - Sentul,Condominium,3,1,2,800 sq.ft.,Fully Furnished
99422731,THE FENNEL AT SENTUL EAST,2017,RM 1 750 per month,Kuala Lumpur - Sentul,Condominium,1,0,1,350 sq.ft.,Fully Furnished
100296564,PV9 Residences @ Taman Melati,2022,RM 550 per month,Kuala Lumpur - Setapak,Condominium,4,1,2,850 sq.ft.,Fully Furnished
100214864,Tiara ampang,0,RM 2 000 per month,Kuala Lumpur - Ampang,Condominium,3,1,2,1118 sq.ft.,Fully Furnished
100296162,Platinum Splendor Residensi Semarak,2020,RM 1 700 per month,Kuala Lumpur - Keramat,Condominium,3,2,2,926 sq.ft.,Fully Furnished
98552571,-,0,RM 1 000 per month,Kuala Lumpur - Jalan Ipoh,Service Residence,1,0,1,450 sq.ft.,Fully Furnished
100109448,Titiwangsa Sentral,2011,RM 2 200 per month,Kuala Lumpur - Titiwangsa,Condominium,3,1,2,1100 sq.ft.,Fully Furnished
100016116,Amaya Maluri,2013,RM 1 900 per month,Kuala Lumpur - Cheras,Condominium,3,2,2,920 sq.ft.,Fully Furnished
100295521,Bennington Residences @ SkyArena,2019,RM 2 500 per month,Kuala Lumpur - Setapak,Condominium,3,0,2,1185 sq.ft.,Fully Furnished
100295462,Wangsa Heights,2001,RM 1 300 per month,Kuala Lumpur - Ampang,Condominium,2,1,2,800 sq.ft.,Fully Furnished
100295441,One Residences,0,RM 2 200 per month,Kuala Lumpur - Sungai Besi,Service Residence,2,1,2,888 sq.ft.,Fully Furnished
98660831,"Fera Residence @ The Quartz, Wangsa Maju",0,RM 2 200 per month,Kuala Lumpur - Wangsa Maju,Service Residence,2,0,3,819 sq.ft.,Fully Furnished
99845459,The Loft @ ZetaPark,0,RM 1 650 per month,Kuala Lumpur - Setapak,Condominium,1,1,1,689 sq.ft.,Fully Furnished
100295161,PV9 Residences @ Taman Melati,2022,RM 1 600 per month,Kuala Lumpur - Setapak,Condominium,3,1,2,850 sq.ft.,Fully Furnished
100295082,The Elements,2015,RM 1 600 per month,Kuala Lumpur - Ampang,Service Residence,1,1,1,640 sq.ft.,Fully Furnished
100295081,The Elements,2015,RM 2 100 per month,Kuala Lumpur - Ampang,Service Residence,2,1,2,1000 sq.ft.,Fully Furnished
100295080,The Elements,2015,RM 2 200 per month,Kuala Lumpur - Ampang,Service Residence,2,2,2,950 sq.ft.,Fully Furnished
100295079,Reizz Residence,2019,RM 1 900 per month,Kuala Lumpur - Ampang Hilir,Service Residence,2,1,1,697 sq.ft.,Fully Furnished
100202286,Legasi Kampong Bharu,2020,RM 3 300 per month,Kuala Lumpur - KL City,Apartment,3,1,2,950 sq.ft.,Fully Furnished
100201918,Taman Connaught,0,RM 880 per month,Kuala Lumpur - Cheras,Apartment,2,1,1,650 sq.ft.,Fully Furnished
100295019,PV9 Residences @ Taman Melati,2022,RM 1 400 per month,Kuala Lumpur - Setapak,Condominium,3,1,2,850 sq.ft.,Fully Furnished
100294856,Ativo Suites @ Damansara Avenue,2021,RM 2 300 per month,Kuala Lumpur - Sri Damansara,Service Residence,1,1,1,751 sq.ft.,Fully Furnished
97456680,PPA1M Bukit Jalil,0,RM 1 650 per month,Kuala Lumpur - Bukit Jalil,Apartment,4,1,2,1450 sq.ft.,Fully Furnished
100294709,Wangsa Heights,2001,RM 1 250 per month,Kuala Lumpur - Ampang,Condominium,2,1,2,800 sq.ft.,Fully Furnished
99116347,-,0,RM 3 600 per month,Kuala Lumpur - KLCC,Service Residence,3,0,2,849 sq.ft.,Fully Furnished
100294198,The Havre @ Bukit Jalil,2020,RM 2 200 per month,Kuala Lumpur - Bukit Jalil,Condominium,3,2,3,1100 sq.ft.,Fully Furnished
100294174,The Hamstead,0,RM 2 099 per month,Kuala Lumpur - Cheras,Condominium,3,2,2,1003 sq.ft.,Fully Furnished
100294150,Platinum OUG Residence,2021,RM 1 800 per month,Kuala Lumpur - Kuchai Lama,Condominium,3,1,2,1200 sq.ft.,Fully Furnished
100294137,Pinnacle PJ,2016,RM 2 200 per month,Kuala Lumpur - Sri Petaling,Service Residence,3,1,2,900 sq.ft.,Fully Furnished
100293864,Kenari Apartment (Taman Melati),0,RM 1 680 per month,Kuala Lumpur - Setapak,Apartment,3,1,2,900 sq.ft.,Fully Furnished
97346815,The Palladium,0,RM 1 800 per month,Kuala Lumpur - Keramat,Condominium,4,0,3,1100 sq.ft.,Fully Furnished
100293918,Casa Mutiara,2007,RM 1 800 per month,Kuala Lumpur - Bukit Bintang,Service Residence,1,1,1,475 sq.ft.,Fully Furnished
99326087,Casa Vista,0,RM 3 500 per month,Kuala Lumpur - Bangsar,Condominium,4,0,3,1300 sq.ft.,Fully Furnished
100293667,Kenari Apartment (Taman Melati),0,RM 1 680 per month,Kuala Lumpur - Setapak,Apartment,3,1,2,900 sq.ft.,Fully Furnished
98177409,Desa Kudalari,0,RM 4 000 per month,Kuala Lumpur - KLCC,Condominium,3,1,4,2000 sq.ft.,Fully Furnished
98262500,Casa Kiara 1,0,RM 2 500 per month,Kuala Lumpur - Mont Kiara,Condominium,3,2,4,1400 sq.ft.,Fully Furnished
98176406,Kiaramas Cendana,2006,RM 3 300 per month,Kuala Lumpur - Mont Kiara,Condominium,3,2,3,1650 sq.ft.,Fully Furnished
100293458,Petalz Residences @ Old Klang Road,2016,RM 2 400 per month,Kuala Lumpur - Old Klang Road,Service Residence,3,0,2,935 sq.ft.,Fully Furnished
100293195,Ativo Suites @ Damansara Avenue,2021,RM 2 200 per month,Kuala Lumpur - Sri Damansara,Condominium,1,1,1,499 sq.ft.,Fully Furnished
100293125,Arte Plus Jalan Ampang,2018,RM 1 630 per month,Kuala Lumpur - Ampang,Service Residence,2,0,2,700 sq.ft.,Fully Furnished
100292938,The Henge Kepong,2019,RM 2 200 per month,Kuala Lumpur - Kepong,Condominium,3,2,2,1100 sq.ft.,Fully Furnished
100292757,"The Park 2, Pavilion Bukit Jalil",2021,RM 5 600 per month,Kuala Lumpur - Bukit Jalil,Service Residence,4,3,4,1519 sq.ft.,Fully Furnished
100200241,Residency V,2017,RM 2 200 per month,Kuala Lumpur - Old Klang Road,Service Residence,3,0,2,909 sq.ft.,Fully Furnished
100292704,Warisan City View,2005,RM 500 per month,Kuala Lumpur - Cheras,Condominium,5,0,4,910 sq.ft.,Fully Furnished
100264773,Emerald Hills,2025,RM 2 300 per month,Kuala Lumpur - Cheras,Condominium,3,2,2,893 sq.ft.,Fully Furnished
100292517,Unio Residence,2021,RM 2 199 per month,Kuala Lumpur - Kepong,Apartment,2,1,2,866 sq.ft.,Fully Furnished
100292452,PV9 Residences @ Taman Melati,2022,RM 2 300 per month,Kuala Lumpur - Setapak,Service Residence,3,2,2,1000 sq.ft.,Fully Furnished
100292479,6 CapSquare,2013,RM 3 200 per month,Kuala Lumpur - Ampang,Condominium,2,1,3,1432 sq.ft.,Fully Furnished
100292633,Verve Suites @ KL South,2016,RM 2 200 per month,Kuala Lumpur - Old Klang Road,Condominium,2,1,2,704 sq.ft.,Fully Furnished
100181432,Platinum OUG Residence,2021,RM 1 800 per month,Kuala Lumpur - Kuchai Lama,Condominium,3,1,2,1200 sq.ft.,Fully Furnished
99333787,-,0,RM 750 per month,Kuala Lumpur - Kuchai Lama,Service Residence,1,0,1,100 sq.ft.,Fully Furnished
99911194,Permai Ria (Jalan Ipoh),1998,RM 1 500 per month,Kuala Lumpur - Jalan Ipoh,Condominium,3,1,1,970 sq.ft.,Fully Furnished
96060719,Service Suites @ Pavilion Embassy,0,RM 4 600 per month,Kuala Lumpur - Keramat,Service Residence,3,2,2,1211 sq.ft.,Fully Furnished
97619541,Service Suites @ Pavilion Embassy,0,RM 4 000 per month,Kuala Lumpur - Keramat,Service Residence,2,2,2,1098 sq.ft.,Fully Furnished
97619570,Service Suites @ Pavilion Embassy,0,RM 3 600 per month,Kuala Lumpur - Keramat,Service Residence,2,1,2,775 sq.ft.,Fully Furnished
100291931,The Tamarind,2005,RM 1 800 per month,Kuala Lumpur - Sentul,Condominium,2,1,2,900 sq.ft.,Fully Furnished
100291928,Seasons Garden Residences @ Wangsa Maju,2017,RM 2 000 per month,Kuala Lumpur - Wangsa Maju,Apartment,3,2,2,770 sq.ft.,Fully Furnished
100292064,Setia SKY Residences,2011,RM 3 600 per month,Kuala Lumpur - KLCC,Condominium,3,2,2,1259 sq.ft.,Fully Furnished
100292044,Panorama Residences (Sentul),2014,RM 1 550 per month,Kuala Lumpur - Sentul,Condominium,3,0,2,1050 sq.ft.,Fully Furnished
100036475,The Tamarind,2005,RM 3 500 per month,Kuala Lumpur - Sentul,Condominium,3,2,2,1047 sq.ft.,Fully Furnished
99917864,Mont Kiara Astana,1998,RM 3 600 per month,Kuala Lumpur - Mont Kiara,Condominium,3,0,2,1200 sq.ft.,Fully Furnished
100291590,The Tamarind,2005,RM 2 100 per month,Kuala Lumpur - Sentul,Condominium,3,1,3,1089 sq.ft.,Fully Furnished
100291781,Wangsa Heights,2001,RM 1 300 per month,Kuala Lumpur - Ampang,Condominium,2,1,2,800 sq.ft.,Fully Furnished
100291682,Kenari Apartment (Taman Melati),0,RM 1 680 per month,Kuala Lumpur - Setapak,Apartment,3,1,2,900 sq.ft.,Fully Furnished
100291539,Residence 8,2013,RM 1 150 per month,Kuala Lumpur - Old Klang Road,Service Residence,1,0,1,350 sq.ft.,Fully Furnished
100291272,Kenari Apartment (Taman Melati),0,RM 1 650 per month,Kuala Lumpur - Setapak,Apartment,3,1,2,900 sq.ft.,Fully Furnished
100290954,18 Madge,2015,RM 11 500 per month,Kuala Lumpur - Ampang Hilir,Condominium,4,0,4,2680 sq.ft.,Fully Furnished
98471642,-,0,RM 1 800 per month,Kuala Lumpur - KL City,Service Residence,1,1,1,850 sq.ft.,Fully Furnished
100183051,Nuri Court,0,RM 1 500 per month,Kuala Lumpur - Pandan Indah,Apartment,3,1,2,1000 sq.ft.,Fully Furnished
95117715,Titiwangsa Sentral,2011,RM 2 200 per month,Kuala Lumpur - Titiwangsa,Condominium,3,0,2,1100 sq.ft.,Fully Furnished
100290116,Plaza Damas,0,RM 1 500 per month,Kuala Lumpur - Sri Hartamas,Apartment,1,0,1,590 sq.ft.,Fully Furnished
100290050,The Reach @ Titiwangsa,2017,RM 3 800 per month,Kuala Lumpur - Setapak,Condominium,3,2,3,1564 sq.ft.,Fully Furnished
100046574,Ketumbar Heights,2010,RM 1 400 per month,Kuala Lumpur - Cheras,Condominium,3,1,2,755 sq.ft.,Fully Furnished
99622456,EkoCheras Service Apartment,2017,RM 2 100 per month,Kuala Lumpur - Cheras,Service Residence,1,1,2,762 sq.ft.,Fully Furnished
100289740,The Holmes,0,RM 1 800 per month,Kuala Lumpur - Cheras,Condominium,3,2,2,1018 sq.ft.,Fully Furnished
99759012,"J.Dupion, Cheras",2018,RM 2 200 per month,Kuala Lumpur - Cheras,Condominium,2,1,2,814 sq.ft.,Fully Furnished
100130679,Platinum Lake PV10,0,RM 1 800 per month,Kuala Lumpur - Setapak,Condominium,3,1,2,1200 sq.ft.,Fully Furnished
100289295,M Centura,2021,RM 2 200 per month,Kuala Lumpur - Sentul,Service Residence,4,2,2,1001 sq.ft.,Fully Furnished
100289290,Parkhill Residence Bukit Jalil,2019,RM 2 480 per month,Kuala Lumpur - Bukit Jalil,Condominium,3,0,2,1100 sq.ft.,Fully Furnished
100288791,UNA Serviced Apartment @ Peel,2020,RM 3 300 per month,Kuala Lumpur - Cheras,Service Residence,2,0,1,810 sq.ft.,Fully Furnished
100289030,Majestic Maxim,2021,RM 1 700 per month,Kuala Lumpur - Cheras,Service Residence,2,1,2,650 sq.ft.,Fully Furnished
93094850,Titiwangsa Sentral,2011,RM 1 100 per month,Kuala Lumpur - Titiwangsa,Condominium,4,0,2,850 sq.ft.,Fully Furnished
97259144,Gembira Residen (G Residence),2013,RM 2 000 per month,Kuala Lumpur - Kuchai Lama,Condominium,3,2,2,1168 sq.ft.,Fully Furnished
100288727,38 Bidara,0,RM 1 800 per month,Kuala Lumpur - KLCC,Condominium,2,0,2,706 sq.ft.,Fully Furnished
100288875,PPA1M Bukit Jalil,0,RM 1 800 per month,Kuala Lumpur - Bukit Jalil,Apartment,4,1,2,1434 sq.ft.,Fully Furnished
100251471,Kenari Apartment (Taman Melati),0,RM 1 650 per month,Kuala Lumpur - Setapak,Apartment,3,1,2,900 sq.ft.,Fully Furnished
100288239,Zen Suites @ Zetapark,0,RM 1 500 per month,Kuala Lumpur - Setapak,Service Residence,1,1,1,677 sq.ft.,Fully Furnished
90445934,-,0,RM 1 700 per month,Kuala Lumpur - Keramat,Condominium,4,1,2,1118 sq.ft.,Fully Furnished
96054159,-,0,RM 1 800 per month,Kuala Lumpur - Keramat,Condominium,4,1,2,1200 sq.ft.,Fully Furnished
96054302,-,0,RM 1 900 per month,Kuala Lumpur - Keramat,Condominium,3,1,2,1400 sq.ft.,Fully Furnished
100124334,Desa Villas,0,RM 2 500 per month,Kuala Lumpur - Wangsa Maju,Condominium,4,1,2,1784 sq.ft.,Fully Furnished
100288174,Bougainvilla,2007,RM 1 500 per month,Kuala Lumpur - Segambut,Condominium,3,1,2,1049 sq.ft.,Fully Furnished
